epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
81,13057.5,1.29679,1.035,1.2422,0.72779,0.77762,0.81071,0.58599,1.24103,1.06298,1.30603,0.00604,0.00604,0.00604
82,13216.9,1.30118,1.03766,1.24825,0.73362,0.77487,0.8108,0.58581,1.24055,1.0615,1.30572,0.0059905,0.0059905,0.0059905
83,13375.9,1.29337,1.03093,1.24781,0.73404,0.77575,0.81063,0.58562,1.24087,1.06103,1.30674,0.005941,0.005941,0.005941
84,13535,1.29402,1.03143,1.24504,0.73617,0.77309,0.81177,0.58619,1.24091,1.06111,1.30654,0.0058915,0.0058915,0.0058915
85,13694.3,1.29265,1.03442,1.24603,0.72796,0.77842,0.8114,0.5866,1.23878,1.06247,1.30435,0.005842,0.005842,0.005842
86,13853.5,1.28627,1.02178,1.2449,0.73328,0.77265,0.81093,0.5866,1.23838,1.06173,1.30449,0.0057925,0.0057925,0.0057925
87,14012.4,1.28294,1.01356,1.23696,0.73289,0.77244,0.81069,0.58644,1.2395,1.06125,1.30431,0.005743,0.005743,0.005743
88,14171.5,1.28252,1.0195,1.24033,0.732,0.77531,0.81173,0.58645,1.24079,1.05919,1.30497,0.0056935,0.0056935,0.0056935
89,14330.9,1.28247,1.01419,1.23877,0.73254,0.77349,0.81184,0.58721,1.24026,1.05873,1.30466,0.005644,0.005644,0.005644
90,14489.8,1.2738,1.00609,1.23386,0.73055,0.77531,0.81201,0.5873,1.2399,1.05885,1.30428,0.0055945,0.0055945,0.0055945
91,14648.9,1.27302,1.00678,1.22945,0.72974,0.77575,0.8119,0.58706,1.23956,1.05858,1.30398,0.005545,0.005545,0.005545
92,14807.9,1.26268,0.99989,1.22565,0.72691,0.77798,0.81174,0.5878,1.23923,1.05798,1.30316,0.0054955,0.0054955,0.0054955
93,14967.2,1.26918,0.99852,1.22489,0.72928,0.77753,0.81194,0.58924,1.23886,1.05716,1.30277,0.005446,0.005446,0.005446
94,15126.6,1.27219,1.00367,1.22707,0.72833,0.77575,0.81195,0.58923,1.23867,1.05653,1.30258,0.0053965,0.0053965,0.0053965
95,15286,1.26492,0.99464,1.22416,0.73077,0.77487,0.81211,0.5888,1.23842,1.05612,1.30188,0.005347,0.005347,0.005347
96,15445.4,1.26663,0.99135,1.22042,0.72954,0.77377,0.81179,0.58906,1.23748,1.0562,1.30183,0.0052975,0.0052975,0.0052975
97,15604.6,1.26231,0.99275,1.22168,0.72904,0.77659,0.8121,0.5895,1.23743,1.05579,1.3016,0.005248,0.005248,0.005248
98,15764.1,1.25659,0.9874,1.22177,0.73026,0.77931,0.81257,0.58962,1.23676,1.05573,1.30051,0.0051985,0.0051985,0.0051985
99,15923.1,1.25843,0.98584,1.22019,0.73103,0.7762,0.81317,0.59026,1.23678,1.05538,1.30064,0.005149,0.005149,0.005149
100,16082.2,1.25204,0.9807,1.22119,0.73608,0.77279,0.8149,0.59089,1.2362,1.05373,1.30017,0.0050995,0.0050995,0.0050995
101,16241.2,1.24891,0.97543,1.21702,0.73315,0.77398,0.81414,0.59109,1.23453,1.05417,1.29877,0.00505,0.00505,0.00505
