epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
88,26800.5,0.90919,0.95335,1.16244,0.73291,0.83461,0.84857,0.58216,1.0619,0.78963,1.23971,0.0056935,0.0056935,0.0056935
89,27093.5,0.91304,0.96283,1.16791,0.73524,0.83392,0.84947,0.58271,1.06171,0.78855,1.23959,0.005644,0.005644,0.005644
90,27386,0.90551,0.94583,1.16051,0.7362,0.83341,0.84948,0.5835,1.06165,0.78743,1.23927,0.0055945,0.0055945,0.0055945
91,27683.3,0.90543,0.94868,1.16053,0.73597,0.83656,0.84982,0.58377,1.06123,0.78639,1.2389,0.005545,0.005545,0.005545
92,27976.6,0.90382,0.94282,1.15613,0.7372,0.83633,0.84997,0.58397,1.06093,0.78574,1.23866,0.0054955,0.0054955,0.0054955
93,28271.2,0.90513,0.93872,1.15976,0.73568,0.83829,0.85025,0.5841,1.06051,0.78471,1.2383,0.005446,0.005446,0.005446
94,28572,0.8998,0.93956,1.15573,0.73669,0.83731,0.85071,0.58447,1.06067,0.78387,1.23816,0.0053965,0.0053965,0.0053965
95,28867.6,0.90256,0.93833,1.15694,0.73639,0.83757,0.85073,0.5845,1.0605,0.78242,1.23765,0.005347,0.005347,0.005347
96,29160.4,0.90154,0.94466,1.15716,0.73567,0.84068,0.85098,0.58449,1.05998,0.78161,1.23719,0.0052975,0.0052975,0.0052975
97,29454.4,0.89827,0.92967,1.1572,0.73409,0.8434,0.85113,0.5849,1.05921,0.78085,1.23645,0.005248,0.005248,0.005248
98,29746.5,0.89748,0.9296,1.15354,0.73505,0.84405,0.85088,0.58487,1.05903,0.77961,1.23602,0.0051985,0.0051985,0.0051985
99,30039.1,0.89775,0.9277,1.15204,0.73586,0.84341,0.85127,0.58473,1.05867,0.77803,1.23534,0.005149,0.005149,0.005149
100,30334,0.89179,0.92253,1.15089,0.73296,0.84597,0.85169,0.5852,1.05848,0.77707,1.23477,0.0050995,0.0050995,0.0050995
101,30627.7,0.89832,0.92319,1.15372,0.73358,0.84676,0.85238,0.58563,1.05838,0.77645,1.23417,0.00505,0.00505,0.00505
102,30920.7,0.89693,0.92765,1.15307,0.733,0.84894,0.8523,0.58591,1.05801,0.77594,1.23338,0.0050005,0.0050005,0.0050005
103,31214.6,0.89551,0.92752,1.15278,0.73573,0.84438,0.85208,0.58641,1.05722,0.77474,1.2327,0.004951,0.004951,0.004951
104,31507.4,0.89178,0.92264,1.1508,0.73359,0.84859,0.85268,0.58626,1.05639,0.77375,1.2318,0.0049015,0.0049015,0.0049015
105,31800.2,0.89456,0.92651,1.15216,0.73557,0.84456,0.85381,0.58684,1.05566,0.77286,1.23097,0.004852,0.004852,0.004852
106,32096.5,0.88848,0.91372,1.14705,0.7358,0.84477,0.85308,0.58744,1.05529,0.77172,1.23054,0.0048025,0.0048025,0.0048025
107,32389.7,0.89226,0.91529,1.15011,0.73815,0.84242,0.85329,0.58829,1.05496,0.77082,1.23006,0.004753,0.004753,0.004753
108,32682.5,0.88959,0.91251,1.14634,0.73636,0.84401,0.85358,0.58859,1.05458,0.76963,1.22932,0.0047035,0.0047035,0.0047035
109,32976.3,0.88947,0.91258,1.14709,0.73716,0.84435,0.85411,0.58913,1.05404,0.76885,1.22909,0.004654,0.004654,0.004654
110,33268.2,0.89057,0.91303,1.14865,0.73616,0.84752,0.85405,0.58979,1.05342,0.76786,1.22854,0.0046045,0.0046045,0.0046045
111,33559.7,0.88439,0.90589,1.14516,0.73572,0.84925,0.85398,0.5906,1.05279,0.76676,1.22801,0.004555,0.004555,0.004555
112,33853,0.88231,0.90334,1.14404,0.73382,0.85226,0.85483,0.59109,1.05214,0.76583,1.22714,0.0045055,0.0045055,0.0045055
113,34146.4,0.88005,0.89892,1.14119,0.73449,0.85412,0.8549,0.5913,1.05213,0.7654,1.2268,0.004456,0.004456,0.004456
114,34438.9,0.88641,0.9049,1.14499,0.73269,0.85476,0.85414,0.5913,1.05166,0.7649,1.22636,0.0044065,0.0044065,0.0044065
115,34733.1,0.88467,0.90503,1.14461,0.73368,0.85412,0.85451,0.59136,1.05141,0.76449,1.22616,0.004357,0.004357,0.004357
116,35030.5,0.87619,0.89461,1.13878,0.73836,0.85014,0.85415,0.59163,1.05104,0.76401,1.22554,0.0043075,0.0043075,0.0043075
117,35326.6,0.87951,0.89301,1.14134,0.73786,0.85074,0.85423,0.59206,1.05106,0.76344,1.22531,0.004258,0.004258,0.004258
118,35628.1,0.86904,0.88967,1.13428,0.73833,0.85017,0.85491,0.59251,1.05079,0.7629,1.22437,0.0042085,0.0042085,0.0042085
119,35922.1,0.87337,0.88793,1.1397,0.73765,0.84886,0.85477,0.593,1.05042,0.762,1.22367,0.004159,0.004159,0.004159
120,36214.6,0.87373,0.88956,1.13813,0.73516,0.85418,0.85529,0.59266,1.05015,0.76102,1.22334,0.0041095,0.0041095,0.0041095
121,36507.7,0.87656,0.89343,1.13967,0.73573,0.85399,0.85521,0.59311,1.0496,0.76046,1.2228,0.00406,0.00406,0.00406
122,36802.5,0.87109,0.88421,1.13815,0.73576,0.85519,0.85566,0.59322,1.04954,0.76003,1.22264,0.0040105,0.0040105,0.0040105
123,37096.5,0.87023,0.88511,1.13783,0.73763,0.85408,0.8555,0.59371,1.04904,0.75924,1.22191,0.003961,0.003961,0.003961
124,37390.3,0.86813,0.88004,1.13656,0.73856,0.8541,0.85587,0.59419,1.04857,0.75854,1.22121,0.0039115,0.0039115,0.0039115
125,37683.8,0.87243,0.87884,1.1358,0.73593,0.85657,0.85625,0.59467,1.04807,0.75738,1.22067,0.003862,0.003862,0.003862
126,37976.6,0.87364,0.8851,1.13768,0.73642,0.85661,0.85719,0.5948,1.04743,0.75685,1.21974,0.0038125,0.0038125,0.0038125
127,38270,0.86339,0.87682,1.13074,0.73967,0.85406,0.85772,0.59558,1.04699,0.75619,1.21932,0.003763,0.003763,0.003763
128,38564.8,0.86618,0.87354,1.13453,0.73898,0.85547,0.85803,0.59628,1.04674,0.75588,1.21917,0.0037135,0.0037135,0.0037135
129,38857.8,0.861,0.86952,1.1326,0.73794,0.85882,0.85839,0.59634,1.04619,0.75529,1.21871,0.003664,0.003664,0.003664
130,39153.6,0.86063,0.86659,1.13019,0.74079,0.85714,0.85864,0.5968,1.04571,0.75455,1.21823,0.0036145,0.0036145,0.0036145
131,39449,0.86196,0.86621,1.13218,0.74068,0.8568,0.85854,0.59744,1.04505,0.75455,1.21776,0.003565,0.003565,0.003565
132,39741.6,0.85863,0.8657,1.13258,0.74005,0.85844,0.85841,0.59758,1.04474,0.75427,1.21744,0.0035155,0.0035155,0.0035155
133,40034.4,0.85584,0.85982,1.12804,0.73959,0.86055,0.8589,0.59808,1.04419,0.75334,1.2169,0.003466,0.003466,0.003466
134,40328.7,0.8566,0.85643,1.12722,0.74331,0.8584,0.85901,0.59886,1.04318,0.75284,1.21594,0.0034165,0.0034165,0.0034165
135,40622.5,0.85678,0.85504,1.12857,0.74047,0.86282,0.85982,0.59981,1.04234,0.75214,1.2155,0.003367,0.003367,0.003367
136,40916.4,0.85575,0.85869,1.12816,0.73901,0.86378,0.85966,0.60059,1.04182,0.75153,1.21503,0.0033175,0.0033175,0.0033175
137,41212.3,0.85133,0.85352,1.12739,0.74564,0.85523,0.85956,0.60054,1.04124,0.7509,1.21452,0.003268,0.003268,0.003268
138,41512.6,0.84979,0.8476,1.12415,0.74532,0.85582,0.85928,0.60081,1.04086,0.7503,1.21415,0.0032185,0.0032185,0.0032185
139,41812.2,0.84896,0.84805,1.12523,0.7463,0.85564,0.85946,0.60064,1.04031,0.74974,1.21368,0.003169,0.003169,0.003169
140,42109,0.84868,0.84284,1.12168,0.74709,0.85427,0.86007,0.60114,1.03996,0.74934,1.2134,0.0031195,0.0031195,0.0031195
141,42403.3,0.85041,0.84303,1.12343,0.74764,0.85282,0.86009,0.60183,1.03939,0.74905,1.21306,0.00307,0.00307,0.00307
142,42700.8,0.84419,0.84026,1.12187,0.74554,0.85417,0.86037,0.60156,1.0391,0.74832,1.21274,0.0030205,0.0030205,0.0030205
143,42997.2,0.84746,0.84391,1.12156,0.74663,0.85415,0.86042,0.60148,1.03868,0.74782,1.2123,0.002971,0.002971,0.002971
144,43291.2,0.8452,0.83598,1.11958,0.74825,0.85254,0.86073,0.60191,1.03845,0.74741,1.21186,0.0029215,0.0029215,0.0029215
145,43585.7,0.84101,0.84001,1.11865,0.74896,0.85282,0.86096,0.60185,1.03814,0.74703,1.21157,0.002872,0.002872,0.002872
146,43880.5,0.83948,0.83022,1.11813,0.7493,0.85244,0.86056,0.60241,1.03804,0.7462,1.21151,0.0028225,0.0028225,0.0028225
147,44175,0.83558,0.83062,1.11613,0.74855,0.85253,0.86003,0.60322,1.0373,0.74588,1.21106,0.002773,0.002773,0.002773
148,44470.5,0.84038,0.82881,1.11692,0.74642,0.85599,0.85981,0.60348,1.03714,0.74507,1.21097,0.0027235,0.0027235,0.0027235
149,44766.4,0.84023,0.83299,1.11952,0.74873,0.85425,0.85946,0.60365,1.037,0.74448,1.21096,0.002674,0.002674,0.002674
150,45062.8,0.83478,0.82759,1.11554,0.75081,0.85324,0.85934,0.60377,1.03609,0.74382,1.21017,0.0026245,0.0026245,0.0026245
151,45357.9,0.83723,0.82557,1.11863,0.75034,0.85451,0.85981,0.60447,1.03573,0.74324,1.20994,0.002575,0.002575,0.002575
152,45653.8,0.83621,0.81976,1.11333,0.75151,0.85543,0.85987,0.60427,1.03556,0.74299,1.20978,0.0025255,0.0025255,0.0025255
153,45949.2,0.82908,0.81636,1.11412,0.75238,0.85566,0.85998,0.60459,1.03527,0.74235,1.20949,0.002476,0.002476,0.002476
154,46243.7,0.8296,0.81651,1.11373,0.75157,0.85583,0.86001,0.60499,1.03434,0.7417,1.20891,0.0024265,0.0024265,0.0024265
155,46541.6,0.8303,0.8118,1.11167,0.75195,0.85749,0.86015,0.60476,1.03392,0.7414,1.20875,0.002377,0.002377,0.002377
