epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
155,36133.6,0.52416,0.49764,1.09693,0.88901,0.82233,0.89357,0.64972,1.07444,0.87648,1.27276,0.002377,0.002377,0.002377
156,36352.9,0.52351,0.492,1.09373,0.88806,0.82375,0.89331,0.65047,1.07613,0.87609,1.2743,0.0023275,0.0023275,0.0023275
157,36571.8,0.5192,0.48983,1.09122,0.88629,0.82706,0.89326,0.64969,1.07655,0.87423,1.27471,0.002278,0.002278,0.002278
158,36790.2,0.51965,0.49114,1.09192,0.89929,0.83046,0.89612,0.65006,1.07717,0.8753,1.27501,0.0022285,0.0022285,0.0022285
159,37009.6,0.5204,0.48812,1.0918,0.8973,0.83046,0.89543,0.65137,1.07929,0.87309,1.27712,0.002179,0.002179,0.002179
160,37229.3,0.51388,0.48178,1.08839,0.89908,0.83046,0.89595,0.65192,1.08078,0.8744,1.27828,0.0021295,0.0021295,0.0021295
161,37448.2,0.51294,0.48617,1.08982,0.90063,0.83046,0.89564,0.65261,1.08039,0.87753,1.27771,0.00208,0.00208,0.00208
162,37667.6,0.51126,0.47868,1.08713,0.90204,0.83046,0.89518,0.6527,1.08222,0.88188,1.27974,0.0020305,0.0020305,0.0020305
163,37888.9,0.51017,0.48438,1.08583,0.90124,0.83213,0.89473,0.65253,1.08245,0.88293,1.28086,0.001981,0.001981,0.001981
164,38110.7,0.50459,0.47686,1.08138,0.90073,0.83259,0.89456,0.65346,1.08228,0.88493,1.28078,0.0019315,0.0019315,0.0019315
165,38331.7,0.50219,0.47262,1.08095,0.9032,0.83234,0.89455,0.65371,1.08308,0.8874,1.28216,0.001882,0.001882,0.001882
166,38552.7,0.50449,0.47317,1.08262,0.90231,0.83276,0.89433,0.65342,1.0841,0.88988,1.2835,0.0018325,0.0018325,0.0018325
167,38774.2,0.50183,0.47303,1.08056,0.90074,0.83053,0.89419,0.65386,1.08409,0.89143,1.28364,0.001783,0.001783,0.001783
168,38995.8,0.49625,0.46355,1.07525,0.89409,0.82912,0.89002,0.65356,1.08478,0.89259,1.28492,0.0017335,0.0017335,0.0017335
169,39216.8,0.49438,0.4632,1.07664,0.90098,0.82598,0.88981,0.65283,1.08492,0.89385,1.28574,0.001684,0.001684,0.001684
170,39438.5,0.49881,0.46646,1.07799,0.89941,0.82469,0.89044,0.65266,1.08582,0.89576,1.28654,0.0016345,0.0016345,0.0016345
171,39657.1,0.49514,0.46193,1.07669,0.89937,0.82385,0.89036,0.65345,1.08656,0.89615,1.28772,0.001585,0.001585,0.001585
172,39875.8,0.49182,0.45972,1.07482,0.89731,0.82773,0.89008,0.65261,1.08717,0.89874,1.28853,0.0015355,0.0015355,0.0015355
173,40094.6,0.48442,0.44952,1.06861,0.89935,0.82684,0.88988,0.65227,1.08745,0.90262,1.28919,0.001486,0.001486,0.001486
174,40313.3,0.48599,0.45259,1.06784,0.89635,0.82764,0.88989,0.65244,1.08925,0.90496,1.29185,0.0014365,0.0014365,0.0014365
175,40531.9,0.485,0.4511,1.06862,0.89676,0.82772,0.88979,0.65303,1.0894,0.9079,1.29298,0.001387,0.001387,0.001387
176,40750.7,0.48154,0.44473,1.06695,0.89633,0.82771,0.88945,0.65214,1.08977,0.90892,1.29335,0.0013375,0.0013375,0.0013375
177,40969.8,0.47782,0.44494,1.0649,0.89497,0.82756,0.89127,0.65369,1.08926,0.90932,1.29364,0.001288,0.001288,0.001288
178,41188.2,0.47448,0.44227,1.06117,0.89619,0.82663,0.89141,0.65359,1.08904,0.91009,1.2939,0.0012385,0.0012385,0.0012385
179,41405.7,0.47076,0.43569,1.06165,0.89529,0.82637,0.89049,0.65322,1.08866,0.9111,1.29444,0.001189,0.001189,0.001189
180,41623.7,0.47391,0.43954,1.06271,0.89181,0.82436,0.89017,0.65218,1.08935,0.91191,1.29518,0.0011395,0.0011395,0.0011395
181,41841.7,inf,0.43552,1.0604,0.89135,0.82509,0.89047,0.65247,1.08977,0.91399,1.29574,0.00109,0.00109,0.00109
182,42060.4,0.47231,0.43603,1.06161,0.89352,0.82436,0.8906,0.65181,1.09075,0.91623,1.29695,0.0010405,0.0010405,0.0010405
183,42278.9,0.46597,0.4314,1.05964,0.89043,0.8246,0.89056,0.65216,1.0906,0.91853,1.29706,0.000991,0.000991,0.000991
