epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
86,7999.47,1.03151,0.74278,1.08667,0.89072,0.85545,0.91071,0.58663,1.16421,0.66456,1.11295,0.0057925,0.0057925,0.0057925
87,8090.86,1.03254,0.73435,1.08837,0.88767,0.85672,0.91004,0.5885,1.15635,0.66139,1.10805,0.005743,0.005743,0.005743
88,8181.83,1.0183,0.72548,1.08053,0.89579,0.85742,0.90994,0.59202,1.14796,0.65585,1.10451,0.0056935,0.0056935,0.0056935
89,8272.73,1.02734,0.72337,1.08666,0.88875,0.8556,0.90613,0.59,1.15507,0.65496,1.10579,0.005644,0.005644,0.005644
90,8364.08,1.02691,0.72772,1.08586,0.89497,0.85742,0.91055,0.59197,1.15667,0.66042,1.10506,0.0055945,0.0055945,0.0055945
91,8455.69,1.02498,0.72838,1.08538,0.89039,0.85217,0.9111,0.5891,1.15921,0.66291,1.10457,0.005545,0.005545,0.005545
92,8546.97,1.01718,0.71314,1.08105,0.87851,0.85995,0.90775,0.58686,1.16546,0.66303,1.10797,0.0054955,0.0054955,0.0054955
93,8637.71,1.01987,0.72215,1.07902,0.88223,0.85639,0.90834,0.58736,1.1638,0.66056,1.10578,0.005446,0.005446,0.005446
94,8729.44,1.01054,0.71144,1.07557,0.88999,0.86107,0.91198,0.59114,1.16175,0.65582,1.1029,0.0053965,0.0053965,0.0053965
95,8820.11,1.00983,0.71183,1.08051,0.8901,0.86208,0.91051,0.59031,1.16099,0.65925,1.10269,0.005347,0.005347,0.005347
96,8912.18,1.00699,0.71821,1.07713,0.89301,0.85677,0.91014,0.59158,1.15152,0.65869,1.10196,0.0052975,0.0052975,0.0052975
97,9003.39,1.00463,0.70283,1.07481,0.89295,0.85742,0.91189,0.59239,1.15189,0.66043,1.09929,0.005248,0.005248,0.005248
98,9094.6,1.01425,0.70965,1.07225,0.89348,0.85976,0.91109,0.59176,1.15472,0.66587,1.10016,0.0051985,0.0051985,0.0051985
99,9186.63,0.99363,0.69913,1.06556,0.88844,0.86335,0.91355,0.59098,1.15176,0.66493,1.09713,0.005149,0.005149,0.005149
100,9278.24,1.00037,0.69005,1.07095,0.88867,0.86532,0.9124,0.59017,1.15676,0.66485,1.09827,0.0050995,0.0050995,0.0050995
101,9369.73,0.99539,0.69058,1.07111,0.89624,0.86137,0.91212,0.5909,1.15452,0.66603,1.10167,0.00505,0.00505,0.00505
102,9461.04,0.99707,0.68423,1.0671,0.89087,0.86352,0.91023,0.59212,1.15165,0.66015,1.10191,0.0050005,0.0050005,0.0050005
103,9552.9,0.99092,0.69141,1.06287,0.88959,0.86399,0.91022,0.59282,1.15168,0.65648,1.10309,0.004951,0.004951,0.004951
104,9644.18,0.98122,0.68198,1.06462,0.88379,0.86948,0.91174,0.59235,1.14847,0.65394,1.10195,0.0049015,0.0049015,0.0049015
105,9735.76,0.99304,0.68441,1.06512,0.89452,0.86366,0.91561,0.59252,1.14602,0.65233,1.10137,0.004852,0.004852,0.004852
106,9827.25,0.97987,0.67619,1.06467,0.89652,0.87385,0.91833,0.59303,1.14839,0.64886,1.10189,0.0048025,0.0048025,0.0048025
107,9918.53,0.97627,0.67882,1.06203,0.89933,0.87254,0.91783,0.59183,1.15055,0.6475,1.1038,0.004753,0.004753,0.004753
108,10009.8,0.98217,0.67838,1.06064,0.90085,0.87385,0.91874,0.5901,1.15184,0.64453,1.10372,0.0047035,0.0047035,0.0047035
109,10100.7,0.97421,0.67323,1.05754,0.8957,0.87254,0.91868,0.59179,1.15245,0.642,1.10641,0.004654,0.004654,0.004654
110,10192.2,0.9787,0.68362,1.06242,0.89807,0.86859,0.91796,0.59314,1.14851,0.63882,1.10545,0.0046045,0.0046045,0.0046045
111,10283.4,0.98196,0.66727,1.06342,0.90389,0.86507,0.91942,0.59452,1.14716,0.6374,1.10267,0.004555,0.004555,0.004555
112,10375.2,0.96646,0.66438,1.05317,0.904,0.86662,0.91922,0.59583,1.14437,0.63947,1.10029,0.0045055,0.0045055,0.0045055
113,10466.6,0.96732,0.66557,1.05658,0.90334,0.86399,0.92003,0.59622,1.14618,0.64253,1.10009,0.004456,0.004456,0.004456
114,10558.2,0.96,0.65892,1.04975,0.89985,0.86189,0.91792,0.59521,1.14858,0.64357,1.09983,0.0044065,0.0044065,0.0044065
115,10650.5,0.95389,0.65143,1.05036,0.91058,0.85414,0.91937,0.59533,1.15182,0.64442,1.10088,0.004357,0.004357,0.004357
116,10741.8,0.96639,0.6573,1.05506,0.90194,0.85874,0.91893,0.59641,1.15232,0.64568,1.10059,0.0043075,0.0043075,0.0043075
117,10834,0.96383,0.65248,1.05174,0.90703,0.85892,0.91869,0.5958,1.15163,0.64568,1.10115,0.004258,0.004258,0.004258
118,10925.9,0.96081,0.65296,1.04965,0.90813,0.8573,0.91931,0.5954,1.15232,0.64638,1.10118,0.0042085,0.0042085,0.0042085
119,11018.2,0.95059,0.65275,1.05248,0.90824,0.85808,0.92015,0.59628,1.15414,0.64495,1.10237,0.004159,0.004159,0.004159
120,11110.6,0.95016,0.64554,1.04816,0.90572,0.8594,0.91823,0.59572,1.15501,0.64366,1.10325,0.0041095,0.0041095,0.0041095
121,11202.6,0.94232,0.639,1.04644,0.90839,0.85677,0.91857,0.5954,1.15545,0.64207,1.10264,0.00406,0.00406,0.00406
122,11294.8,0.94946,0.63982,1.04407,0.89832,0.86486,0.92039,0.5961,1.15757,0.64103,1.10361,0.0040105,0.0040105,0.0040105
123,11386.2,0.9487,0.64584,1.04931,0.89777,0.86552,0.91976,0.59621,1.15701,0.64048,1.1029,0.003961,0.003961,0.003961
124,11478.2,0.937,0.63484,1.04259,0.898,0.86071,0.91957,0.59612,1.15826,0.63935,1.10207,0.0039115,0.0039115,0.0039115
125,11569.8,0.94177,0.6307,1.04308,0.90491,0.85663,0.91915,0.5967,1.15991,0.63936,1.10308,0.003862,0.003862,0.003862
126,11661,0.94061,0.62986,1.04425,0.89446,0.86991,0.91963,0.59636,1.15803,0.63688,1.10199,0.0038125,0.0038125,0.0038125
127,11751.8,0.94086,0.6313,1.04633,0.89528,0.87062,0.91959,0.5975,1.15809,0.63819,1.10223,0.003763,0.003763,0.003763
128,11843.3,0.93602,0.63122,1.04542,0.89743,0.87582,0.92078,0.59845,1.15945,0.63651,1.10336,0.0037135,0.0037135,0.0037135
129,11935.7,0.93494,0.62116,1.0405,0.90339,0.86628,0.91863,0.59842,1.16026,0.63521,1.10414,0.003664,0.003664,0.003664
130,12027.5,0.92246,0.61577,1.03542,0.90482,0.86794,0.91818,0.59793,1.16197,0.63424,1.10513,0.0036145,0.0036145,0.0036145
131,12119.9,0.92591,0.62138,1.04076,0.90431,0.87122,0.92143,0.59662,1.16289,0.63358,1.10511,0.003565,0.003565,0.003565
132,12211.4,0.92521,0.62077,1.03514,0.90529,0.8667,0.91927,0.596,1.16303,0.63277,1.10447,0.0035155,0.0035155,0.0035155
133,12303.4,0.91888,0.61258,1.03393,0.90337,0.86662,0.91885,0.59549,1.16468,0.63229,1.10492,0.003466,0.003466,0.003466
134,12395.1,0.9243,0.61714,1.03926,0.90218,0.86728,0.91788,0.59535,1.1652,0.63188,1.10525,0.0034165,0.0034165,0.0034165
135,12487.7,0.91104,0.60485,1.03152,0.89803,0.86796,0.91684,0.59547,1.16537,0.62956,1.10536,0.003367,0.003367,0.003367
136,12580.1,0.90729,0.60384,1.02402,0.89384,0.86859,0.91601,0.59567,1.1634,0.6291,1.10371,0.0033175,0.0033175,0.0033175
137,12671.7,0.91268,0.60721,1.03346,0.89323,0.86662,0.91547,0.5952,1.16381,0.62786,1.10383,0.003268,0.003268,0.003268
138,12764.2,0.9047,0.59712,1.03012,0.89514,0.86334,0.9148,0.59598,1.16406,0.62757,1.1031,0.0032185,0.0032185,0.0032185
139,12859.2,0.92298,0.60751,1.03152,0.89736,0.86161,0.91504,0.59641,1.16357,0.626,1.10167,0.003169,0.003169,0.003169
140,12951.5,0.91765,0.6079,1.03445,0.90221,0.85742,0.91529,0.59732,1.16317,0.62573,1.10165,0.0031195,0.0031195,0.0031195
141,13043.3,0.90673,0.61202,1.02833,0.89563,0.86334,0.91557,0.59706,1.16349,0.62558,1.10131,0.00307,0.00307,0.00307
142,13135.6,0.89992,0.59961,1.02365,0.89431,0.86731,0.91544,0.59655,1.1641,0.62585,1.10163,0.0030205,0.0030205,0.0030205
143,13227,0.89946,0.59798,1.02836,0.89495,0.86662,0.91596,0.59619,1.16491,0.62474,1.10244,0.002971,0.002971,0.002971
144,13318,0.89934,0.59023,1.02736,0.89431,0.86732,0.91528,0.5962,1.16514,0.62531,1.10279,0.0029215,0.0029215,0.0029215
145,13409.6,0.9015,0.59541,1.025,0.89586,0.86597,0.91527,0.59664,1.16393,0.6246,1.10233,0.002872,0.002872,0.002872
146,13501.9,0.88792,0.58749,1.02501,0.89519,0.86422,0.91516,0.59573,1.16375,0.62626,1.10214,0.0028225,0.0028225,0.0028225
147,13593.6,0.90352,0.59102,1.02443,0.89697,0.86371,0.91543,0.59671,1.16252,0.62566,1.10155,0.002773,0.002773,0.002773
148,13685.2,0.89936,0.58985,1.02535,0.89892,0.86479,0.91602,0.59691,1.16176,0.62672,1.10089,0.0027235,0.0027235,0.0027235
